handle,month,tweet_count,score,magnitude
AfDBerlin,10/2020,2,-0.30000001192092896,1.0
AfDBerlin,09/2020,3,0.20000000298023224,1.2999999523162842
AfDBerlin,08/2020,7,0.10000000149011612,3.9000000953674316
AfDBerlin,07/2020,1,0.0,0.0
AfDBerlin,05/2020,1,0.0,0.10000000149011612
AfDBerlin,04/2020,5,0.0,3.299999952316284
AfDBerlin,03/2020,6,0.10000000149011612,4.199999809265137
AfDBerlin,02/2020,5,0.20000000298023224,3.200000047683716
AfDBerlin,01/2020,2,0.20000000298023224,1.0
AfDBerlin,12/2019,4,0.20000000298023224,2.0
AfDBerlin,11/2019,5,0.20000000298023224,3.0
AfDBerlin,10/2019,5,0.0,1.399999976158142
AfDBerlin,09/2019,10,0.0,3.700000047683716
